Math,Physics,Chemistry,Grade,Total_Score,Average_Score,Max_Score,Min_Score,Score_Range,Score_Std,Pass_Fail,Is_Above_Average,Math_Level,Physics_Level,Chemistry_Level
27,18,33,F,78,26.0,33,18,15,7.54983443527075,0,0,Low,Low,Low
45,50,28,D,123,41.0,50,28,22,11.532562594670797,1,0,Medium,Medium,Low
94,89,43,B+,226,75.33333333333333,94,43,51,28.112867753634337,1,1,High,High,Medium
19,32,67,D,118,39.333333333333336,67,19,48,24.826061575153908,1,0,Low,Low,Medium
24,38,66,D,128,42.666666666666664,66,24,42,21.385353243127255,1,0,Low,Low,Medium
42,70,19,D,131,43.666666666666664,70,19,51,25.540817005987364,1,0,Medium,Medium,Low
39,14,79,D,132,44.0,79,14,65,32.78719262151,1,0,Low,Low,High
41,56,87,B,184,61.333333333333336,87,41,46,23.45918441321721,1,1,Medium,Medium,High
79,17,11,D,107,35.666666666666664,79,11,68,37.64748774265467,1,0,High,Low,Low
51,64,43,C,158,52.666666666666664,64,43,21,10.598742063723098,1,0,Medium,Medium,Medium
42,33,99,C,174,58.0,99,33,66,35.79106033634656,1,1,Medium,Low,High
80,22,28,D,130,43.333333333333336,80,22,58,31.89566323708183,1,0,High,Low,Low
77,90,91,A,258,86.0,91,77,14,7.810249675906654,1,1,High,High,High
46,65,60,C,171,57.0,65,46,19,9.848857801796104,1,1,Medium,Medium,Medium
75,36,63,C,174,58.0,75,36,39,19.974984355438178,1,1,High,Low,Medium
31,84,33,D,148,49.333333333333336,84,31,53,30.038863715748857,1,0,Low,High,Low
77,30,78,B,185,61.666666666666664,78,30,48,27.42869543622761,1,1,High,Low,High
63,100,80,A,243,81.0,100,63,37,18.520259177452136,1,1,Medium,High,High
77,23,98,B,198,66.0,98,23,75,38.691084244306204,1,1,High,Low,High
96,44,85,B+,225,75.0,96,44,52,27.40437921208944,1,1,High,Medium,High
86,64,18,C,168,56.0,86,18,68,34.698703145794944,1,1,High,Medium,Low
61,91,63,B+,215,71.66666666666667,91,61,30,16.77299416721217,1,1,Medium,High,Medium
33,11,82,D,126,42.0,82,11,71,36.345563690772494,1,0,Low,Low,High
12,51,18,F,81,27.0,51,12,39,21.0,0,0,Low,Medium,Low
41,10,55,D,106,35.333333333333336,55,10,45,23.028967265887832,1,0,Medium,Low,Medium
27,39,12,F,78,26.0,39,12,27,13.527749258468683,0,0,Low,Low,Low
54,79,31,C,164,54.666666666666664,79,31,48,24.006943440041116,1,0,Medium,High,Low
64,32,12,D,108,36.0,64,12,52,26.229754097208,1,0,Medium,Low,Low
50,77,70,B,197,65.66666666666667,77,50,27,14.0118997046558,1,1,Medium,High,Medium
24,88,90,B,202,67.33333333333333,90,24,66,37.5410886008029,1,1,Low,High,High
86,33,15,D,134,44.666666666666664,86,15,71,36.90979996333404,1,0,High,Low,Low
65,13,23,D,101,33.666666666666664,65,13,52,27.592269448766505,1,0,Medium,Low,Low
85,97,44,B+,226,75.33333333333333,97,44,53,27.790885796126275,1,1,High,High,Medium
99,79,67,A,245,81.66666666666667,99,67,32,16.165807537309522,1,1,High,High,Medium
72,67,96,B+,235,78.33333333333333,96,67,29,15.50268793897798,1,1,High,Medium,High
34,59,65,C,158,52.666666666666664,65,34,31,16.441816606851365,1,0,Low,Medium,Medium
69,36,88,B,193,64.33333333333333,88,36,52,26.312227829154512,1,1,Medium,Low,High
37,73,78,B,188,62.666666666666664,78,37,41,22.368132093076824,1,1,Low,High,High
33,25,13,F,71,23.666666666666668,33,13,20,10.066445913694333,0,0,Low,Low,Low
77,83,82,B+,242,80.66666666666667,83,77,6,3.214550253664318,1,1,High,High,High
58,40,52,D,150,50.0,58,40,18,9.16515138991168,1,0,Medium,Low,Medium
27,12,17,F,56,18.666666666666668,27,12,15,7.637626158259733,0,0,Low,Low,Low
80,52,51,B,183,61.0,80,51,29,16.46207763315433,1,1,High,Medium,Medium
24,79,49,D,152,50.666666666666664,79,24,55,27.537852736430512,1,0,Low,High,Medium
52,53,31,D,136,45.333333333333336,53,31,22,12.42309676905615,1,0,Medium,Medium,Low
48,96,93,B+,237,79.0,96,48,48,26.888659319497503,1,1,Medium,High,High
11,49,82,D,142,47.333333333333336,82,11,71,35.52933060632206,1,0,Low,Medium,High
70,29,93,B,192,64.0,93,29,64,32.41913015489465,1,1,Medium,Low,High
59,58,18,D,135,45.0,59,18,41,23.388031127053,1,0,Medium,Medium,Low
91,16,68,C,175,58.333333333333336,91,16,75,38.42308333974947,1,1,High,Low,Medium
79,87,29,B,195,65.0,87,29,58,31.432467291003423,1,1,High,High,Low
32,48,65,D,145,48.333333333333336,65,32,33,16.502525059315417,1,0,Low,Medium,Medium
80,48,77,B,205,68.33333333333333,80,48,32,17.67295485574875,1,1,High,Medium,High
18,70,42,D,130,43.333333333333336,70,18,52,26.025628394590846,1,0,Low,Medium,Medium
56,61,42,C,159,53.0,61,42,19,9.848857801796104,1,0,Medium,Medium,Medium
35,59,79,C,173,57.666666666666664,79,35,44,22.03028218914441,1,1,Low,Medium,High
40,67,12,D,119,39.666666666666664,67,12,55,27.50151510977774,1,0,Low,Medium,Low
70,65,72,B,207,69.0,72,65,7,3.605551275463989,1,1,Medium,Medium,High
43,15,82,D,140,46.666666666666664,82,15,67,33.6501609703926,1,0,Medium,Low,High
55,71,41,C,167,55.666666666666664,71,41,30,15.01110699893027,1,1,Medium,High,Medium
84,39,82,B,205,68.33333333333333,84,39,45,25.423086620891123,1,1,High,Low,High
21,51,46,D,118,39.333333333333336,51,21,30,16.072751268321593,1,0,Low,Medium,Medium
36,16,45,F,97,32.333333333333336,45,16,29,14.843629385474879,0,0,Low,Low,Medium
92,54,71,B+,217,72.33333333333333,92,54,38,19.03505538035898,1,1,High,Medium,High
14,12,15,F,41,13.666666666666666,15,12,3,1.5275252316519468,0,0,Low,Low,Low
60,15,67,D,142,47.333333333333336,67,15,52,28.21937868439582,1,0,Medium,Low,Medium
84,63,55,B,202,67.33333333333333,84,55,29,14.977761292440647,1,1,High,Medium,Medium
92,39,50,C,181,60.333333333333336,92,39,53,27.970222261064233,1,1,High,Low,Medium
28,32,72,D,132,44.0,72,28,44,24.331050121192877,1,0,Low,Low,High
37,14,27,F,78,26.0,37,14,23,11.532562594670797,0,0,Low,Low,Low
69,72,66,B,207,69.0,72,66,6,3.0,1,1,Medium,High,Medium
64,38,94,B,196,65.33333333333333,94,38,56,28.0237994093116,1,1,Medium,Low,High
16,95,54,C,165,55.0,95,16,79,39.50949253027682,1,1,Low,High,Medium
19,44,14,F,77,25.666666666666668,44,14,30,16.072751268321593,0,0,Low,Medium,Low
76,11,24,D,111,37.0,76,11,65,34.39476704383968,1,0,High,Low,Low
58,83,99,B+,240,80.0,99,58,41,20.663978319771825,1,1,Medium,High,High
48,51,84,B,183,61.0,84,48,36,19.974984355438178,1,1,Medium,Medium,High
24,85,55,C,164,54.666666666666664,85,24,61,30.501366089625122,1,0,Low,High,Medium
15,34,10,F,59,19.666666666666668,34,10,24,12.662279942148386,0,0,Low,Low,Low
95,65,40,B,200,66.66666666666667,95,40,55,27.53785273643051,1,1,High,Medium,Low
61,80,87,B+,228,76.0,87,61,26,13.45362404707371,1,1,Medium,High,High
58,13,73,D,144,48.0,73,13,60,31.22498999199199,1,0,Medium,Low,High
89,63,57,B,209,69.66666666666667,89,57,32,17.009801096230767,1,1,High,Medium,Medium
20,46,65,D,131,43.666666666666664,65,20,45,22.5905584998099,1,0,Low,Medium,Medium
44,70,67,C,181,60.333333333333336,70,44,26,14.224392195567912,1,1,Medium,Medium,Medium
39,19,32,F,90,30.0,39,19,20,10.14889156509222,0,0,Low,Low,Low
89,34,14,D,137,45.666666666666664,89,14,75,38.83726732577015,1,0,High,Low,Low
10,15,82,D,107,35.666666666666664,82,10,72,40.203648258999245,1,0,Low,Low,High
48,97,22,C,167,55.666666666666664,97,22,75,38.083242158898884,1,1,Medium,High,Low
68,92,16,C,176,58.666666666666664,92,16,76,38.85013942488924,1,1,Medium,High,Low
65,69,85,B+,219,73.0,85,65,20,10.583005244258363,1,1,Medium,Medium,High
50,50,75,C,175,58.333333333333336,75,50,25,14.433756729740644,1,1,Medium,Medium,High
58,17,44,D,119,39.666666666666664,58,17,41,20.840665376454115,1,0,Medium,Low,Medium
19,31,43,F,93,31.0,43,19,24,12.0,0,0,Low,Low,Medium
49,20,20,F,89,29.666666666666668,49,20,29,16.743157806499145,0,0,Medium,Low,Low
77,46,30,C,153,51.0,77,30,47,23.895606290697042,1,0,High,Medium,Low
31,60,19,D,110,36.666666666666664,60,19,41,21.07921567168317,1,0,Low,Medium,Low
84,19,99,B,202,67.33333333333333,99,19,80,42.524502740576914,1,1,High,Low,High
68,78,49,B,195,65.0,78,49,29,14.730919862656235,1,1,Medium,High,Medium
58,56,85,B,199,66.33333333333333,85,56,29,16.19670748434179,1,1,Medium,Medium,High
96,23,19,D,138,46.0,96,19,77,43.347433603386484,1,0,High,Low,Low
72,14,11,F,97,32.333333333333336,72,11,61,34.38507428134093,0,0,High,Low,Low
40,97,20,C,157,52.333333333333336,97,20,77,39.95414037785488,1,0,Low,High,Low
62,65,67,B,194,64.66666666666667,67,62,5,2.5166114784235836,1,1,Medium,Medium,Medium
70,87,30,B,187,62.333333333333336,87,30,57,29.26317367158479,1,1,Medium,High,Low
10,23,25,F,58,19.333333333333332,25,10,15,8.144527815247077,0,0,Low,Low,Low
68,77,15,C,160,53.333333333333336,77,15,62,33.50124375800596,1,0,Medium,High,Low
31,20,84,D,135,45.0,84,20,64,34.219877264537345,1,0,Low,Low,High
93,16,64,C,173,57.666666666666664,93,16,77,38.88873015840622,1,1,High,Low,Medium
23,100,11,D,134,44.666666666666664,100,11,89,48.29423706130301,1,0,Low,High,Low
39,61,87,B,187,62.333333333333336,87,39,48,24.027761721253466,1,1,Low,Medium,High
46,59,90,B,195,65.0,90,46,44,22.60530911091463,1,1,Medium,Medium,High
65,98,98,A,261,87.0,98,65,33,19.05255888325765,1,1,Medium,High,High
33,51,86,C,170,56.666666666666664,86,33,53,26.950572040929544,1,1,Low,Medium,High
49,12,49,D,110,36.666666666666664,49,12,37,21.361959960016154,1,0,Medium,Low,Medium
61,11,98,C,170,56.666666666666664,98,11,87,43.66157731156003,1,1,Medium,Low,High
84,45,31,C,160,53.333333333333336,84,31,53,27.465129406819358,1,0,High,Medium,Low
47,21,87,C,155,51.666666666666664,87,21,66,33.24655370611115,1,0,Medium,Low,High
30,30,53,D,113,37.666666666666664,53,30,23,13.279056191361391,1,0,Low,Low,Medium
48,76,23,D,147,49.0,76,23,53,26.514147167125703,1,0,Medium,High,Low
32,51,39,D,122,40.666666666666664,51,32,19,9.60902353693305,1,0,Low,Medium,Low
29,21,13,F,63,21.0,29,13,16,8.0,0,0,Low,Low,Low
29,65,43,D,137,45.666666666666664,65,29,36,18.147543451754935,1,0,Low,Medium,Medium
83,47,30,C,160,53.333333333333336,83,30,53,27.061657993059725,1,0,High,Medium,Low
72,13,83,C,168,56.0,83,13,70,37.64306044943742,1,1,High,Low,High
65,90,81,B+,236,78.66666666666667,90,65,25,12.662279942148386,1,1,Medium,High,High
24,91,59,C,174,58.0,91,24,67,33.51119216023208,1,1,Low,High,Medium
42,60,22,D,124,41.333333333333336,60,22,38,19.00876990584434,1,0,Medium,Medium,Low
47,56,73,C,176,58.666666666666664,73,47,26,13.203534880225572,1,1,Medium,Medium,High
23,15,100,D,138,46.0,100,15,85,46.93612681080534,1,0,Low,Low,High
40,19,21,F,80,26.666666666666668,40,19,21,11.590225767142474,0,0,Low,Low,Low
33,100,80,B+,213,71.0,100,33,67,34.39476704383968,1,1,Low,High,High
34,75,22,D,131,43.666666666666664,75,22,53,27.79088579612628,1,0,Low,High,Low
74,14,19,D,107,35.666666666666664,74,14,60,33.291640592396966,1,0,High,Low,Low
26,90,17,D,133,44.333333333333336,90,17,73,39.80368492154129,1,0,Low,High,Low
28,41,88,C,157,52.333333333333336,88,28,60,31.56474826976026,1,0,Low,Medium,High
82,15,81,C,178,59.333333333333336,82,15,67,38.397048497681865,1,1,High,Low,High
36,48,28,D,112,37.333333333333336,48,28,20,10.066445913694334,1,0,Low,Medium,Low
100,77,34,B,211,70.33333333333333,100,34,66,33.50124375800596,1,1,High,High,Low
80,31,32,D,143,47.666666666666664,80,31,49,28.00595174839329,1,0,High,Low,Low
16,100,11,D,127,42.333333333333336,100,11,89,50.00333322222963,1,0,Low,High,Low
88,76,52,B+,216,72.0,88,52,36,18.33030277982336,1,1,High,High,Medium
12,55,42,D,109,36.333333333333336,55,12,43,22.052966542697455,1,0,Low,Medium,Medium
65,37,73,C,175,58.333333333333336,73,37,36,18.90326250501043,1,1,Medium,Low,High
16,85,44,D,145,48.333333333333336,85,16,69,34.70350606687072,1,0,Low,High,Medium
19,55,29,D,103,34.333333333333336,55,19,36,18.583146486355137,1,0,Low,Medium,Low
97,67,10,C,174,58.0,97,10,87,44.19275958796871,1,1,High,Medium,Low
48,55,56,C,159,53.0,56,48,8,4.358898943540674,1,0,Medium,Medium,Medium
34,34,22,F,90,30.0,34,22,12,6.928203230275509,0,0,Low,Low,Low
56,46,23,D,125,41.666666666666664,56,23,33,16.921386861996073,1,0,Medium,Medium,Low
41,89,70,B,200,66.66666666666667,89,41,48,24.172987679087857,1,1,Medium,High,Medium
34,28,83,D,145,48.333333333333336,83,28,55,30.171730698342998,1,0,Low,Low,High
25,48,98,C,171,57.0,98,25,73,37.322915213043046,1,1,Low,Medium,High
47,80,57,B,184,61.333333333333336,80,47,33,16.921386861996076,1,1,Medium,High,Medium
59,83,71,B+,213,71.0,83,59,24,12.0,1,1,Medium,High,High
90,28,94,B,212,70.66666666666667,94,28,66,37.00450423034111,1,1,High,Low,High
76,99,17,B,192,64.0,99,17,82,42.2965719651132,1,1,High,High,Low
90,67,30,B,187,62.333333333333336,90,30,60,30.2709982216202,1,1,High,Medium,Low
12,62,48,D,122,40.666666666666664,62,12,50,25.794056162870802,1,0,Low,Medium,Medium
30,21,41,F,92,30.666666666666668,41,21,20,10.016652800877813,0,0,Low,Low,Medium
13,40,46,D,99,33.0,46,13,33,17.578395831246947,1,0,Low,Low,Medium
70,95,19,B,184,61.333333333333336,95,19,76,38.734136537856806,1,1,Medium,High,Low
91,33,91,B+,215,71.66666666666667,91,33,58,33.4863156129983,1,1,High,Low,High
40,18,25,F,83,27.666666666666668,40,18,22,11.239810200058244,0,0,Low,Low,Low
35,84,54,C,173,57.666666666666664,84,35,49,24.70492528491704,1,1,Low,High,Medium
29,54,58,D,141,47.0,58,29,29,15.716233645501712,1,0,Low,Medium,Medium
42,78,82,B,202,67.33333333333333,82,42,40,22.03028218914441,1,1,Medium,High,High
74,65,10,D,149,49.666666666666664,74,10,64,34.64582706955245,1,0,High,Medium,Low
11,22,42,F,75,25.0,42,11,31,15.716233645501712,0,0,Low,Low,Medium
24,55,15,F,94,31.333333333333332,55,15,40,20.984120980716188,0,0,Low,Medium,Low
75,13,54,D,142,47.333333333333336,75,13,62,31.533051443419385,1,0,High,Low,Medium
54,37,86,C,177,59.0,86,37,49,24.879710609249457,1,1,Medium,Low,High
78,51,35,C,164,54.666666666666664,78,35,43,21.733231083604053,1,0,High,Medium,Low
34,66,81,C,181,60.333333333333336,81,34,47,24.00694344004112,1,1,Low,Medium,High
61,26,58,D,145,48.333333333333336,61,26,35,19.39931270260195,1,0,Medium,Low,Medium
68,13,47,D,128,42.666666666666664,68,13,55,27.75487945088815,1,0,Medium,Low,Medium
93,41,31,C,165,55.0,93,31,62,33.28663395418648,1,1,High,Medium,Low
13,89,77,C,179,59.666666666666664,89,13,76,40.85747585611883,1,1,Low,High,High
80,96,29,B,205,68.33333333333333,96,29,67,34.99047489436708,1,1,High,High,Low
88,43,24,C,155,51.666666666666664,88,24,64,32.86842456421259,1,0,High,Medium,Low
16,39,64,D,119,39.666666666666664,64,16,48,24.006943440041116,1,0,Low,Low,Medium
100,51,73,B+,224,74.66666666666667,100,51,49,24.542480178933285,1,1,High,Medium,High
39,83,12,D,134,44.666666666666664,83,12,71,35.83759664560855,1,0,Low,High,Low
54,70,68,B,192,64.0,70,54,16,8.717797887081348,1,1,Medium,Medium,Medium
100,76,69,A,245,81.66666666666667,100,69,31,16.258331197676263,1,1,High,High,Medium
48,100,54,B,202,67.33333333333333,100,48,52,28.448784391135824,1,1,Medium,High,Medium
54,13,25,F,92,30.666666666666668,54,13,41,21.07921567168317,0,0,Medium,Low,Low
63,84,71,B+,218,72.66666666666667,84,63,21,10.598742063723098,1,1,Medium,High,High
85,77,37,B,199,66.33333333333333,85,37,48,25.716402029314544,1,1,High,High,Low
30,43,20,F,93,31.0,43,20,23,11.532562594670797,0,0,Low,Medium,Low
87,64,21,C,172,57.333333333333336,87,21,66,33.50124375800596,1,1,High,Medium,Low
31,79,50,C,160,53.333333333333336,79,31,48,24.172987679087857,1,0,Low,High,Medium
62,92,34,B,188,62.666666666666664,92,34,58,29.005746557076122,1,1,Medium,High,Low
23,65,16,D,104,34.666666666666664,65,16,49,26.501572280401277,1,0,Low,Medium,Low
92,43,51,B,186,62.0,92,43,49,26.28687885618983,1,1,High,Medium,Medium
45,79,57,C,181,60.333333333333336,79,45,34,17.243356208503418,1,1,Medium,High,Medium
70,66,73,B,209,69.66666666666667,73,66,7,3.511884584284246,1,1,Medium,Medium,High
16,70,57,D,143,47.666666666666664,70,16,54,28.18391976523729,1,0,Low,Medium,Medium
91,75,17,B,183,61.0,91,17,74,38.93584466786357,1,1,High,High,Low
57,41,67,C,165,55.0,67,41,26,13.114877048604,1,1,Medium,Medium,Medium
21,59,68,D,148,49.333333333333336,68,21,47,24.94660965609021,1,0,Low,Medium,Medium
22,66,10,F,98,32.666666666666664,66,10,56,29.484459183327978,0,0,Low,Medium,Low
67,61,32,C,160,53.333333333333336,67,32,35,18.717193521821944,1,0,Medium,Medium,Low
70,37,60,C,167,55.666666666666664,70,37,33,16.921386861996076,1,1,Medium,Low,Medium
72,99,39,B,210,70.0,99,39,60,30.04995840263344,1,1,High,High,Low
86,73,90,A,249,83.0,90,73,17,8.888194417315589,1,1,High,High,High
53,58,52,C,163,54.333333333333336,58,52,6,3.214550253664318,1,0,Medium,Medium,Medium
42,40,71,C,153,51.0,71,40,31,17.349351572897472,1,0,Medium,Low,High
41,57,99,B,197,65.66666666666667,99,41,58,29.955522584881294,1,1,Medium,Medium,High
13,42,62,D,117,39.0,62,13,49,24.63736998950984,1,0,Low,Medium,Medium
11,36,48,F,95,31.666666666666668,48,11,37,18.876793513023692,0,0,Low,Low,Medium
89,73,14,C,176,58.666666666666664,89,14,75,39.50105483823607,1,1,High,High,Low
54,80,62,B,196,65.33333333333333,80,54,26,13.316656236958787,1,1,Medium,High,Medium
57,77,13,D,147,49.0,77,13,64,32.7414110874898,1,0,Medium,High,Low
68,11,32,D,111,37.0,68,11,57,28.827070610799147,1,0,Medium,Low,Low
19,61,91,C,171,57.0,91,19,72,36.16628264005025,1,1,Low,Medium,High
96,57,40,B,193,64.33333333333333,96,40,56,28.71120571019847,1,1,High,Medium,Low
10,61,50,D,121,40.333333333333336,61,10,51,26.839026311200882,1,0,Low,Medium,Medium
38,17,19,F,74,24.666666666666668,38,17,21,11.590225767142474,0,0,Low,Low,Low
11,88,85,B,184,61.333333333333336,88,11,77,43.61574639202376,1,1,Low,High,High
30,16,66,D,112,37.333333333333336,66,16,50,25.794056162870802,1,0,Low,Low,Medium
24,32,43,D,99,33.0,43,24,19,9.539392014169456,1,0,Low,Low,Medium
62,54,69,B,185,61.666666666666664,69,54,15,7.505553499465135,1,1,Medium,Medium,Medium
55,83,45,B,183,61.0,83,45,38,19.697715603592208,1,1,Medium,High,Medium
32,64,65,C,161,53.666666666666664,65,32,33,18.77054430040145,1,0,Low,Medium,Medium
80,75,93,A,248,82.66666666666667,93,75,18,9.29157324317757,1,1,High,High,High
11,51,76,D,138,46.0,76,11,65,32.78719262151,1,0,Low,Medium,High
17,18,28,F,63,21.0,28,17,11,6.082762530298219,0,0,Low,Low,Low
63,57,89,B,209,69.66666666666667,89,57,32,17.009801096230767,1,1,Medium,Medium,High
35,45,73,C,153,51.0,73,35,38,19.697715603592208,1,0,Low,Medium,High
42,33,61,D,136,45.333333333333336,61,33,28,14.29452109492771,1,0,Medium,Low,Medium
78,75,45,B,198,66.0,78,45,33,18.24828759089466,1,1,High,High,Medium
78,92,48,B+,218,72.66666666666667,92,48,44,22.479620400116488,1,1,High,High,Medium
25,64,27,D,116,38.666666666666664,64,25,39,21.962088546705512,1,0,Low,Medium,Low
52,36,46,D,134,44.666666666666664,52,36,16,8.082903768654761,1,0,Medium,Low,Medium
82,91,32,B,205,68.33333333333333,91,32,59,31.785741037976972,1,1,High,High,Low
35,82,16,D,133,44.333333333333336,82,16,66,33.97548135543238,1,0,Low,High,Low
22,47,85,C,154,51.333333333333336,85,22,63,31.722757341273685,1,0,Low,Medium,High
92,19,22,D,133,44.333333333333336,92,19,73,41.30778780488412,1,0,High,Low,Low
96,96,42,B+,234,78.0,96,42,54,31.176914536239792,1,1,High,High,Medium
63,92,63,B+,218,72.66666666666667,92,63,29,16.74315780649915,1,1,Medium,High,Medium
74,68,85,B+,227,75.66666666666667,85,68,17,8.621678104251709,1,1,High,Medium,High
44,28,52,D,124,41.333333333333336,52,28,24,12.220201853215572,1,0,Medium,Low,Medium
50,44,63,C,157,52.333333333333336,63,44,19,9.71253485622231,1,0,Medium,Medium,Medium
19,89,16,D,124,41.333333333333336,89,16,73,41.30778780488412,1,0,Low,High,Low
31,37,56,D,124,41.333333333333336,56,31,25,13.051181300301261,1,0,Low,Low,Medium
25,50,91,C,166,55.333333333333336,91,25,66,33.321664624285106,1,1,Low,Medium,High
43,58,28,D,129,43.0,58,28,30,15.0,1,0,Medium,Medium,Low
90,22,30,D,142,47.333333333333336,90,22,68,37.16629297271027,1,0,High,Low,Low
75,82,21,C,178,59.333333333333336,82,21,61,33.38163167571851,1,1,High,High,Low
99,99,45,A,243,81.0,99,45,54,31.176914536239792,1,1,High,High,Medium
11,57,25,F,93,31.0,57,11,46,23.57965224510319,0,0,Low,Medium,Low
22,56,47,D,125,41.666666666666664,56,22,34,17.61628034896508,1,0,Low,Medium,Medium
62,45,47,C,154,51.333333333333336,62,45,17,9.291573243177568,1,0,Medium,Medium,Medium
85,19,91,B,195,65.0,91,19,72,39.949968710876355,1,1,High,Low,High
49,67,100,B+,216,72.0,100,49,51,25.865034312755125,1,1,Medium,Medium,High
40,91,66,B,197,65.66666666666667,91,40,51,25.50163393458022,1,1,Low,High,Medium
18,11,62,F,91,30.333333333333332,62,11,51,27.64657905299195,0,0,Low,Low,Medium
90,11,55,C,156,52.0,90,11,79,39.585350825778974,1,0,High,Low,Medium
69,31,55,C,155,51.666666666666664,69,31,38,19.2180470738661,1,0,Medium,Low,Medium
31,95,73,B,199,66.33333333333333,95,31,64,32.516662395352526,1,1,Low,High,High
48,43,52,D,143,47.666666666666664,52,43,9,4.509249752822894,1,0,Medium,Medium,Medium
57,23,73,C,153,51.0,73,23,50,25.534290669607408,1,0,Medium,Low,High
92,65,16,C,173,57.666666666666664,92,16,76,38.52704677669096,1,1,High,Medium,Low
85,95,65,A,245,81.66666666666667,95,65,30,15.275252316519467,1,1,High,High,Medium
64,35,39,D,138,46.0,64,35,29,15.716233645501712,1,0,Medium,Low,Low
30,42,24,F,96,32.0,42,24,18,9.16515138991168,0,0,Low,Medium,Low
41,34,85,C,160,53.333333333333336,85,34,51,27.64657905299195,1,0,Medium,Low,High
80,46,29,C,155,51.666666666666664,80,29,51,25.967928938083094,1,0,High,Medium,Low
42,18,36,F,96,32.0,42,18,24,12.489995996796797,0,0,Medium,Low,Low
18,48,17,F,83,27.666666666666668,48,17,31,17.61628034896508,0,0,Low,Medium,Low
37,94,11,D,142,47.333333333333336,94,11,83,42.45389656242797,1,0,Low,High,Low
